,station,Present_Tmax,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC2,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lon,Slope,Solar radiation,Next_Tmin,Next_Tmax
1734,10.0,28.4,47.59004593,88.39380646,33.14594343,24.05968547,5.842474888,64.54291562,0.322275379,0.625750761,0.004923479000000001,0.0,0.5280366710000001,0.003252492,126.955,5.1782,5827.465332,23.2,32.4
7458,9.0,25.6,78.37915039,93.39227295,28.071526199999997,23.90684227,10.02440622,65.05991666,0.609739638,0.308936114,0.177304,0.007150317,0.0,0.0,126.82600000000001,0.4125,4846.185547,23.5,29.1
7631,7.0,27.3,62.48747635,93.20456696,25.63343357,19.96815107,7.030998826,89.26425378,0.494304397,0.610513623,0.0,0.0,0.46894008200000004,4.483591477,126.838,0.0985,4558.074707,17.6,26.8
2667,18.0,24.3,52.51161957,94.61537170000001,29.02006051,20.28281607,4.969234655,91.30920696,0.122514325,0.134654915,0.033478264,0.0,0.0,0.0,127.024,1.2313,5018.997559,21.5,30.4
1065,16.0,32.1,48.54632187,85.68598938,32.48435319,26.42176429,6.077162306,104.9036665,0.116020062,4.5e-05,0.0,0.0,0.0,0.0,126.995,2.2579,5062.422852000001,23.3,33.0
3836,12.0,32.3,57.43193817,89.04228973,30.26825037,26.18360064,8.382350941,20.54829315,0.35183003700000004,0.08762925099999999,0.0,0.0,0.0,0.0,126.988,0.5931,5501.149414,24.5,33.0
2827,3.0,24.2,53.69147491,95.50885009999999,28.65617083,21.6838851,6.314244648,20.9868166,0.27652418,0.128401138,0.01857643,0.007796979,0.004825251,0.0,127.05799999999999,0.2661,4798.212890999999,20.8,28.4
3095,21.0,28.4,45.87370682,89.24311066,26.44360325,20.80951917,9.804252197,36.94850041,0.125931293,0.028003381,0.315470044,0.00405967,0.0,0.0,127.04,0.5721,5859.321777,21.3,27.9
613,14.0,27.9,56.83401489,88.9342041,28.98312,23.12965187,8.07699585,12.68727616,0.22945921,0.18417719300000002,0.0,0.0,0.0,0.0,126.927,0.618,5564.984375,22.5,30.3
4517,18.0,26.1,41.04093552,92.94821167,28.19015246,21.20204915,7.425892312999999,98.60876266,0.258161478,0.00021776,4.597736266,0.0,0.0,0.0,127.024,1.2313,4593.259277,22.4,31.1
5776,2.0,33.5,51.80909729,87.10146332,31.72439847,25.405659399999998,5.669757907999999,84.59379347,0.185316961,0.030225564,0.016354587,0.056182237999999995,1.873053018,0.00016282299999999998,127.03200000000001,0.5141,4974.867188,24.7,34.0
6729,5.0,31.8,76.103302,92.76949309999999,30.44981858,26.64653398,7.066243052000001,88.93744024,0.48502113700000005,0.374718218,0.0,0.0,0.0,0.0,127.135,0.5055,5603.330078,25.2,28.3
7565,16.0,28.5,36.04204941,91.27388763,30.13867428,22.38084769,5.987670809,95.48122807,0.086666355,0.033209393999999996,0.0,0.0,0.0,0.0,126.995,2.2579,4642.440918,20.2,30.8
3434,10.0,28.4,32.66145325,87.39645386,33.28496063,22.65427044,7.735862612999999,88.10961566,0.26877338,0.13808187800000002,0.0,0.0,0.0,0.0,126.955,5.1782,5750.477539,19.7,33.3
7243,19.0,31.6,50.67993164,77.88943481,31.4952428,23.81216135,6.457481821,61.62415298,0.111134169,0.308261697,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,5161.941406,23.1,31.4
1232,8.0,32.1,35.05610275,73.24451447,33.69762625,25.43905652,6.258725852,55.05791986,0.004631357,0.0043402779999999995,0.0,0.0,0.0,0.0,126.91,1.5629,4852.797852000001,23.6,33.0
4410,11.0,30.5,33.6034317,81.05081177,32.23231193,22.35845516,4.814056238,55.20302884,0.022477927,0.144050601,0.0,0.0,0.0,0.0,127.085,0.6233,4768.980469,21.7,32.2
4409,10.0,28.3,37.77197647,83.17822266,30.29634267,21.15203434,5.230778764,67.08460887,0.022619017999999998,0.09976732099999999,0.0,0.0,0.0,0.0,126.955,5.1782,4693.443848,19.5,31.7
996,22.0,33.9,78.70860291,91.88885498,30.53553808,28.03794937,8.36789606,64.9739275,0.522736164,0.141872633,1.0071489809999998,0.39280069100000004,0.0,0.0,127.086,0.1332,5200.162598,27.0,33.1
3706,7.0,26.0,77.25195313,96.00176239,27.08328058,24.00884041,5.610471716,58.36385814,0.767340598,0.115929714,0.426981457,3.226766287,0.0,0.0,126.838,0.0985,5537.37207,23.3,29.2
197,23.0,29.4,79.08438873,91.58464813,27.61222088,24.6664605,11.329362,54.63726854,0.82163574,0.643586671,0.011641199,0.096280425,0.0,0.017950993000000002,126.891,0.1554,5801.46582,22.7,26.3
249,25.0,26.8,59.10075378,94.57993317,30.48674723,24.37856236,8.567572991,29.68121596,0.597432331,0.38878101299999995,1.679992208,0.001953125,0.0,0.0,126.97,0.2713,5785.897949,25.0,26.8
2093,19.0,27.7,56.30748367,94.89187622,28.49279797,23.7652753,9.048491517999999,63.8704044,0.659970749,0.28369227,2.225678027,0.36957807,0.0,0.0,126.93799999999999,1.7678,5641.482422,20.6,25.3
3364,15.0,36.5,80.90499878,88.64265442,27.4448011,25.03742131,12.46753556,106.1730528,0.7690294320000001,0.832027884,2.150473436,0.7833581540000001,1.3331550909999998,1.66401231,126.93700000000001,0.8552,5776.346191,23.4,26.8
6538,14.0,32.7,67.35439301,88.90764618,29.85366767,24.32949441,7.632604917,53.06410225,0.539543721,0.312577896,2.638369724,0.35245001,0.0,0.0,126.927,0.618,5728.624511999999,22.9,27.3
1068,19.0,33.3,43.06951141,83.56661224,32.85584032,27.07306266,6.820225149,46.07586046,0.138750199,0.0,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,5131.66748,25.1,33.5
3403,4.0,24.6,59.65982819,96.49843597,29.90878734,21.229123,6.35480686,125.4674844,0.001849824,0.053615530999999994,0.0,0.0,0.0,0.0,127.022,2.5348,5741.361328,22.5,32.0
3072,23.0,31.1,45.54652023,79.7569046,27.31073016,21.45579309,5.381251216,77.84533278,0.263246402,0.096299488,0.0,0.0,0.0,0.0,126.891,0.1554,4443.313965,22.3,28.8
2221,22.0,30.5,43.89628983,86.16643524,31.23832457,22.96108098,4.99599274,82.92903105,0.03017543,0.258266905,0.0,0.0,0.0,0.0,127.086,0.1332,5499.104492,21.9,32.0
735,11.0,30.2,50.17519379,89.92720032,32.05121356,24.88091929,6.283412735,54.59498405,0.31904861100000004,0.614090037,0.0,0.0,0.015182985,0.07186351,127.085,0.6233,5471.484375,23.9,31.3
7324,25.0,26.6,69.9225235,91.03135681,24.50266629,21.38072199,11.24605389,55.94308043,0.785016642,0.89192104,0.0,6.0962828,9.332156657999999,5.293896019,126.97,0.2713,5026.482422,21.0,25.0
6720,21.0,31.9,58.66624451,84.0879364,32.25489773,28.0009837,6.9327935279999995,10.34656928,0.46821218600000003,0.35753510299999997,0.0,0.0,0.0,0.0,127.04,0.5721,5623.480469,27.5,32.1
1699,25.0,29.0,31.17115402,69.00458527,33.16044746,23.83072199,5.617268998999999,20.63748801,0.074460312,0.057935277,0.0,0.0,0.0,0.0,126.97,0.2713,5814.271973,21.4,35.1
926,2.0,27.3,49.69644165,95.1539917,33.09260846,24.57527359,5.703939686,62.55522478,0.324692313,0.09084747,0.001953125,0.0,0.0,0.0,127.03200000000001,0.5141,5275.48584,23.1,32.3
4738,14.0,24.0,82.97071075,93.76355743,26.42080941,21.2835057,11.35557546,24.77118905,0.907986482,0.789566867,1.407983004,0.9550566290000001,0.999728767,1.609794895,126.927,0.618,5825.110352000001,20.4,25.5
4200,1.0,29.3,54.64037704,90.48503113,29.73179007,22.548334699999998,6.566020439,89.45444963,0.091783605,0.12162002,0.0,0.028888981,0.0,0.0,126.991,2.785,5183.697265999999,21.3,28.8
1878,4.0,31.3,60.66516113,96.89318848,28.94947928,22.24222539,5.35889263,60.94271081,0.516217527,0.150924427,0.0,0.123720179,0.210191806,0.0,127.022,2.5348,5728.316406,23.7,31.7
2676,2.0,28.3,46.70226669,94.02307892,29.89195285,22.65912938,5.0221564569999995,55.61202083,0.116174224,0.141122195,0.0,0.0,0.025215467000000002,0.0,127.03200000000001,0.5141,5007.588379,20.5,31.5
1173,24.0,31.9,53.83459091,86.90998077,31.66048631,26.97799905,9.131507615,57.96150494,0.327949369,0.032149857999999996,0.36243236100000004,0.0,0.0,0.0,126.90899999999999,0.2223,4950.97168,27.3,32.3
4555,6.0,28.3,33.16517639,90.11125946,30.2314119,20.56114899,5.469340364,40.17734051,0.163325133,0.006944444,0.0,0.0,0.0,0.0,127.042,0.1457,4538.213867,20.1,29.9
5572,23.0,35.0,63.30852509,84.52755737,31.88412883,27.79574432,5.584913035,100.422219,0.191067763,0.06723158,0.975154435,0.0,0.000207308,0.0,126.891,0.1554,5228.443848,27.5,35.9
7618,19.0,28.3,43.80005264,72.52708435,25.77231725,19.46007615,5.834297667,43.12028861,0.439677914,0.57071556,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,4650.964355,18.6,26.5
4752,3.0,25.4,61.5488205,95.202034,26.33542096,20.77495586,5.856127817999999,30.94538464,0.608410074,0.314059947,1.211880371,0.121334274,0.00289163,0.0,127.05799999999999,0.2661,5822.708984000001,19.9,27.7
3107,8.0,26.6,29.97677612,91.40407562,27.83451794,19.56343503,7.953770936000001,39.70580502,0.251181627,0.024045367999999998,0.0,0.0,0.0,0.0,126.91,1.5629,5858.525879,19.1,28.4
6445,21.0,25.8,56.60761261,92.72554779,30.37029869,23.0574327,6.657983889,20.32947371,0.236545389,0.122208955,0.0,0.0,0.0,0.0,127.04,0.5721,5779.554199,22.8,31.1
1825,1.0,26.3,63.47726822,94.35726929,26.33428481,20.797603,9.661970248,62.12851262,0.498704045,0.056461887999999995,0.02658571,0.0,0.0,0.0,126.991,2.785,5893.265625,20.9,27.4
7583,9.0,31.1,38.5198555,93.83770752,27.23995181,19.14585789,5.842105289,116.36247970000001,0.002097505,0.048135965999999995,0.0,0.0,0.0,0.0,126.82600000000001,0.4125,4664.901367,18.2,29.3
3868,19.0,32.1,68.86448669,86.45594025,29.31929413,25.98109549,8.484222839,40.91663583,0.807439307,0.260406294,0.00501433,0.02632502,0.010500347,0.0,126.93799999999999,1.7678,5455.486816,25.1,31.7
7071,22.0,34.4,42.70891953,83.86753845,35.81867555,27.06605485,5.239397705,110.7713037,0.020568200000000002,0.056651735999999994,0.0,0.0,0.0,0.0,127.086,0.1332,5309.37207,27.6,36.7
1953,4.0,28.4,87.58538055,99.64086914,26.18755973,22.52976221,5.88324213,45.78084226,0.7715445940000001,0.253342432,0.161141588,4.415445569,0.080199687,0.026525042999999998,127.022,2.5348,5685.614258,23.0,30.8
70,21.0,28.1,44.01414108,89.89665222,30.92310514,21.39850695,8.77695479,16.32354619,0.232316099,0.000450861,0.0,0.0,0.0,0.0,127.04,0.5721,5848.048828,20.7,30.5
3463,14.0,34.0,35.05682373,60.72826004,30.25604434,22.28664588,13.95554797,25.24643509,0.137112409,0.024386819,0.0,0.0,0.0,0.0,126.927,0.618,5714.919434,20.9,29.3
1438,14.0,29.5,51.79827118,78.75704956,29.12312902,24.59891281,6.296727419,35.30674911,0.267990454,0.001950165,0.0,0.0,1.463227279,0.0,126.927,0.618,4563.606934,23.2,30.9
4956,7.0,29.3,54.24285507,90.80123901,30.21131004,23.2312191,7.103514989,137.0823841,0.149784084,0.135252956,0.0,0.0,0.0,0.0,126.838,0.0985,5720.304688,24.0,31.8
1629,5.0,31.5,42.84305191,81.77746582,31.02008223,21.70846322,6.403647681,134.90174009999998,0.121223409,0.30928179100000003,0.0,0.0,0.0,0.0,127.135,0.5055,5834.413086,21.0,30.0
537,13.0,29.1,75.82430267,92.89459229,28.71514337,25.08985442,8.757171581,45.82196045,0.919194774,0.69072067,5.75860408,20.41414674,0.080925892,3.062538579,127.083,2.6865,5619.804688,24.0,29.7
617,18.0,28.1,58.49596024,90.71250153,28.37832184,22.79356059,7.25849998,101.0450113,0.184779174,0.130183425,0.0,0.0,0.0,0.0,127.024,1.2313,5567.336914,23.1,31.6
4865,16.0,32.0,48.48199081,85.60592651,31.82833997,23.32388807,5.2764230869999995,111.7268264,0.13609222,0.300714029,0.0,0.0,0.0,0.0,126.995,2.2579,5777.470215,20.9,32.4
922,23.0,30.8,80.8223877,94.74021912,29.92338004,26.83425286,7.341943214,53.25916322,0.40305188399999997,0.170193554,0.0,0.367477609,0.056850761,0.0,126.891,0.1554,5282.941406,22.3,28.7
669,20.0,30.8,50.43780136,88.04019928,29.745747100000003,22.46954966,6.5543209120000006,87.43743439,0.078370908,0.270597741,0.0,0.0,0.0,0.0,127.00399999999999,4.7296,5610.561035,22.1,31.4
2966,17.0,28.7,52.64100266,92.02616119,27.96209955,19.44418132,3.879026969,109.806498,0.146345642,0.262453578,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,4616.930664,17.7,27.8
6855,6.0,29.0,74.60437012,88.28961945,27.0267925,24.80293882,5.255263825,50.27755713,0.590301989,0.652339928,0.067148333,2.8526257669999997,0.0,0.0,127.042,0.1457,5519.032715,24.4,26.5
2880,6.0,29.3,48.12742996,86.9045105,28.6556776,22.34782076,4.61803177,34.13525693,0.37082053,0.619450585,0.0,0.0,0.0,0.0,127.042,0.1457,4727.685547,22.0,31.6
3426,2.0,31.2,31.6363163,87.79560089,34.68266797,23.56887436,7.560289978999999,92.01182314,0.269593947,0.068910653,0.0,0.0,0.0,0.0,127.03200000000001,0.5141,5740.896484000001,20.5,34.0
35,11.0,30.6,64.81935883,90.86804962,28.29515651,23.26524654,11.86145327,97.13036982,0.901467755,0.61098487,0.755655935,8.225176022000001,0.25894705100000004,3.231347817,127.085,0.6233,5858.687011999999,22.5,28.9
4113,14.0,31.5,36.21030045,88.91020203,32.63310551,25.05245037,5.817805976,15.91669647,0.325875327,0.089319024,0.0,0.0,0.0,0.0,126.927,0.618,5147.032227000001,24.3,31.8
899,25.0,32.4,64.28442383,86.09988403,31.39213925,27.29517344,7.2728093760000005,28.46307629,0.257917625,0.17750819199999998,0.0,0.0,0.16037795900000001,0.0,126.97,0.2713,5315.115723,25.9,30.9
55,6.0,28.8,47.95434189,90.09221649,30.08519008,21.11954912,8.833617409,53.80911096,0.210112923,2.36e-05,0.0,0.0,0.0,0.0,127.042,0.1457,5862.382813,20.9,31.3
6550,1.0,24.5,90.83496857,99.41160584,25.27158752,22.9263234,8.195301076,22.40241526,0.959851364,0.653986167,9.79804901,8.940202792000001,0.00018660900000000002,0.0,126.991,2.785,5855.396973,21.4,26.7
6567,18.0,26.8,82.0847168,94.44692993,27.20487902,24.00251865,7.626323233,50.38809896,0.82046987,0.521653493,14.11956946,3.566638883,0.0,0.0,127.024,1.2313,5719.58252,22.7,29.6
4031,7.0,35.1,84.94107056,96.16200256,27.49284962,24.29121364,6.1345911420000006,80.84593741,0.7748276140000001,0.362628235,2.137595773,2.03629338,0.122408629,0.0,126.838,0.0985,5225.844238000001,24.1,33.5
5169,20.0,31.4,59.48964691,85.07843781,30.53659499,23.41329862,8.70601812,93.55710618,0.498757702,0.288659806,3.45e-05,0.0,0.03376167,0.0,127.00399999999999,4.7296,5685.478027,24.1,32.9
3567,18.0,30.0,52.57575607,87.61157227,31.574819399999996,23.62920356,5.175178766,81.32285762,0.39866618,0.49650035,0.0,0.0,0.0,0.147346685,127.024,1.2313,5657.802246,24.6,31.5
424,25.0,29.5,56.27277756,95.24411774,29.4999899,23.08511773,10.22149513,47.55101923,0.40628400600000003,0.316380049,6.658745199,0.001698609,0.0,0.000593023,126.97,0.2713,5699.056640999999,23.7,26.4
2895,21.0,28.9,43.42902756,88.5428772,29.4512637,22.15851741,5.28673024,11.09190148,0.327623706,0.614100891,0.0,0.0,0.0,0.0,127.04,0.5721,4723.027344,21.6,29.7
2337,13.0,33.8,42.08716965,79.0929718,35.46130196,26.20475209,9.808125953,70.52799726,0.32488347,0.48895939899999996,0.199379593,0.0,0.0,0.382409239,127.083,2.6865,5386.63623,28.4,34.6
1343,19.0,27.2,39.24052811,88.52518463,31.67061512,23.97662451,6.095802973,44.48599941,0.016887277,0.002542265,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,4762.060059,21.3,32.0
5646,22.0,32.7,53.77373505,89.94248962,33.812467100000006,26.14602919,5.581798414,89.69135491,0.068147633,0.16089379,0.0,0.0,0.0,0.0,127.086,0.1332,5142.599121,26.6,34.6
7106,7.0,33.0,65.09237671,92.55162048,31.48872115,24.8670956,5.967236499,159.63252509999998,0.109858759,0.111758855,0.0,0.0,0.0,0.0,126.838,0.0985,5253.399414,25.8,33.8
829,5.0,29.1,72.86165619,92.12322998,29.69820088,25.98268097,8.31276532,80.51221196,0.326666529,0.19602430399999998,0.0027672990000000004,0.0,0.025866811,0.0,127.135,0.5055,5365.934082,25.2,32.1
3845,21.0,32.3,54.41670609,87.45129395,31.46000912,26.97515219,7.761641701,11.84627273,0.355678486,0.059323607,0.0,0.0011439619999999999,0.0,0.0,127.04,0.5721,5441.987305,26.1,32.9
3335,11.0,32.8,41.22871017,77.909729,35.54479897,26.29914502,5.26098607,52.92662168,0.130764302,0.428916271,0.005592051999999999,0.0,0.0,0.004554764,127.085,0.6233,5784.711914,25.7,35.8
632,8.0,30.3,52.22525406,92.44346619,30.42137699,23.401329999999998,6.19608137,47.99530333,0.17450463600000002,0.020431058999999998,0.0,0.0,0.0,0.0,126.91,1.5629,5547.546875,23.5,30.8
7276,2.0,27.9,68.30918121,81.23129272,25.86366631,22.28700768,7.935374498,44.07449969,0.45984825700000004,0.67561739,0.064978565,0.040562848,0.0,0.0,127.03200000000001,0.5141,5071.276855,21.3,26.6
1553,4.0,31.4,62.23907471,97.29593658,28.96174971,22.18787836,6.800248881,79.56988852,0.27790179600000003,0.6184961139999999,0.0,0.0,0.0,0.22474721600000003,127.022,2.5348,5851.575195,21.7,31.4
5326,2.0,30.5,63.62401962,96.19717407,31.53642551,23.82111258,7.159309447,73.75974727,0.6691387320000001,0.543080175,2.042008049,6.4121788539999995,0.006556937,0.319022397,127.03200000000001,0.5141,5473.931152,22.5,27.5
2375,1.0,26.9,84.61450958,96.61914063,26.27755719,23.25317416,5.860422105,54.7263999,0.399900782,0.24327031600000001,0.36185903,0.004439281,0.574811251,0.021689217,126.991,2.785,5492.255371,22.2,26.6
2166,17.0,34.0,62.446739199999996,90.15373993,26.79011806,22.846949399999996,15.8090601,162.09076069999998,0.394185395,3.53e-06,0.330680033,0.333116181,0.0,0.0,127.09899999999999,0.6970000000000001,5559.888184,20.8,27.0
7049,25.0,33.6,37.39812469,71.62013245,35.51005515,26.07805065,7.499491711,11.51654969,0.338744146,0.067020772,0.0,0.0,0.0,0.0,126.97,0.2713,5340.794922,26.4,35.6
6887,13.0,26.2,57.68666077,87.40434265,30.27857752,24.78579725,6.049209416,34.98389812,0.598399593,0.313627077,0.0,0.0,0.0,0.0,127.083,2.6865,5480.263184,25.3,30.1
948,24.0,28.7,54.73077774,92.06690979,32.76763323,25.38685722,5.5320730010000005,43.12675341,0.450095739,0.107317816,0.193791679,0.0,0.0,0.0,126.90899999999999,0.2223,5252.905272999999,25.9,33.4
2858,9.0,28.2,72.49752045,96.59944916,26.18565692,22.91063475,5.916493615,52.15098717,0.709816248,0.091403447,0.0,0.0036595290000000003,0.0,0.0,126.82600000000001,0.4125,4774.966309,22.1,29.7
4130,6.0,30.4,31.76314545,81.16475677,33.45480824,23.39344418,6.7490564189999995,58.43442122,0.103237445,0.000693864,0.000482625,0.0,0.0,0.0,127.042,0.1457,5131.512695,22.8,33.1
3530,6.0,27.1,48.85031891,85.70333099,30.12070832,22.8901701,3.971663848,37.3418804,0.428885843,0.482932199,0.005722475,0.008233405,0.0,0.0018974760000000002,127.042,0.1457,5685.702147999999,20.8,29.2
2945,21.0,27.9,49.49082565,84.21057892,30.12451083,22.97702031,7.187325358,49.876592200000005,0.232254118,0.440319334,0.0,0.0,0.0,5.4258400710000005,127.04,0.5721,4649.458496,21.8,29.5
7437,13.0,28.1,80.07137299,91.42177582,25.92017678,22.43051941,6.376364966000001,46.19077444,0.752898648,0.7473004,0.09888770599999999,0.74240895,5.32755587,0.286414004,127.083,2.6865,4848.42334,22.1,25.6
4459,10.0,29.6,64.94161987,93.61916351,23.52680997,18.57810339,14.02412768,68.63827085,0.703313085,0.816378223,0.0,0.18340313100000002,0.452220784,1.020148724,126.955,5.1782,4615.589355,19.1,24.4
7516,17.0,31.7,81.74668121,90.07043457,29.039634000000003,23.82823991,6.686318556,38.84214325,0.721960563,0.45503931299999995,0.0,0.20088765,0.0,0.069035843,127.09899999999999,0.6970000000000001,4765.267578,22.2,29.7
342,18.0,25.8,83.70602417,95.30581665,26.98842891,24.48326682,9.479212801000001,47.14342585,0.7425178020000001,0.590011893,3.272250473,0.392194007,0.086830129,0.0,127.024,1.2313,5746.825195,23.8,26.6
4165,16.0,31.6,45.49767303,93.8717804,30.59735978,24.04224769,6.573821108,105.3263575,0.102067849,0.020987937,0.0,0.0,0.0,0.0,126.995,2.2579,5062.422852000001,22.1,30.2
6983,9.0,32.7,63.90373993,87.66871643,31.53852095,26.07757434,4.721289163,107.88937849999999,0.226547022,0.309435242,0.0,0.0,0.0,0.0,126.82600000000001,0.4125,5411.600586,25.5,34.1
5462,13.0,31.4,49.04533386,93.93567657,33.18331783,23.91616663,5.04080831,80.14416472,0.130076281,0.201632885,0.067054207,0.0,0.456072385,0.45892158899999996,127.083,2.6865,5336.178223,24.8,34.6
5312,13.0,29.5,51.97338486,93.57541656,30.68989344,24.43576063,7.0154013829999995,62.99744527,0.565435126,0.016709597,1.180956572,0.7187889120000001,0.0,0.0,127.083,2.6865,5480.263184,26.3,31.9
6487,13.0,31.9,41.92399979,78.62447357,32.33207234,23.56466166,5.711337148999999,60.83841836,0.0,0.002699638,0.0,0.0,0.0,0.0,127.083,2.6865,5755.828613000001,23.6,33.4
6792,18.0,28.2,48.30718994,91.35147095,33.42748566,25.38291606,5.831682413999999,101.20207140000001,0.33318376,0.048909195999999995,0.0,0.0,0.0,0.0,127.024,1.2313,5567.336914,25.0,34.9
7275,1.0,25.1,73.39942932,90.23558807,24.181670999999998,20.40764686,13.4847343,80.09675153,0.45153842,0.609527237,0.104191184,0.012489845,0.000147025,0.001893854,126.991,2.785,5214.742188,20.4,24.2
1252,3.0,32.0,39.38109207,75.43972015,34.71169449,24.90141791,6.5326918560000005,12.43046034,0.315739292,0.192812058,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,4833.543945,24.3,32.8
1164,15.0,31.5,52.36444473,85.74032593,31.96982585,27.05916302,9.127749622,40.81791544,0.346245839,0.043306523,0.165193738,0.0,0.0,0.0,126.93700000000001,0.8552,4978.878418,25.9,32.1
7511,12.0,32.0,60.63365555,87.80470276,28.95271773,24.71867225,8.442837427,21.4885514,0.678542268,0.577223481,0.0,0.14616847,0.0,0.020220045,126.988,0.5931,4810.149902,22.7,29.2
6662,13.0,33.2,44.19173813,79.53977966,34.76545008,26.31310029,6.386718005,62.55395838,0.028259897000000003,0.148692626,0.0,0.0,0.0,0.0,127.083,2.6865,5654.287598,26.8,35.6
6223,24.0,29.2,87.69626617,97.07951355,25.90899595,23.745306600000003,8.750855386,61.68219566,0.862680276,0.87196911,1.630497101,0.159042329,0.46590418200000006,1.585804119,126.90899999999999,0.2223,5844.961914,22.3,27.7
5932,8.0,35.7,44.84713745,78.14125061,34.03441745,26.43523081,5.713421057000001,71.26431251,0.010344814,0.11890173400000001,0.0,0.0,0.0,0.0,126.91,1.5629,4745.608886999999,27.3,35.0
2461,12.0,25.2,48.25770569,95.25426483,28.71236691,21.98657459,5.47429357,37.46780113,0.594858508,0.19307042800000002,0.024803842000000003,0.19715170699999998,0.000681807,0.0,126.988,0.5931,5323.390136999999,20.9,26.7
3395,21.0,27.6,81.96896362,91.36070251,25.0303592,22.79319496,12.98385958,79.31594117,0.39434499,0.638778206,1.228389427,0.291492409,0.141282201,1.8023021330000002,127.04,0.5721,5756.556640999999,21.3,24.9
792,18.0,30.3,53.59676743,84.94446564,31.14630151,24.42599476,4.066887736,93.09217831,0.179284705,0.01453479,0.0,0.0,0.0,0.0,127.024,1.2313,5413.949219,24.6,34.8
7341,17.0,23.8,76.92550659,88.72901917,23.64781506,21.03429655,3.679092308,33.81549978,0.58795626,0.478620705,0.09372366,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5006.253906,20.0,25.8
7094,20.0,34.9,70.30412292,95.67967224,32.3993604,26.53000773,6.030272295,87.21272278,0.464264661,0.117963394,0.0,0.0,0.0,0.01073324,127.00399999999999,4.7296,5380.158691,26.3,32.8
5611,12.0,33.7,47.00247192,73.76465607,33.12051365,26.30438385,7.439271231,30.749713699999997,0.16812315600000002,0.037817723,0.0,0.0,0.0,0.0,126.988,0.5931,5238.246582,24.9,32.7
3309,10.0,29.0,46.59924698,82.54407501,31.22900078,22.71201186,6.2594946920000005,55.92691954,0.267928157,0.11507813199999999,0.0,0.0,0.0,0.0,126.955,5.1782,5816.259765999999,20.9,33.0
770,21.0,29.3,50.80215073,92.57543182,30.62916805,25.53987998,7.558186849,35.52356817,0.285347792,0.06579503,2.384400634,0.0,0.0,0.0,127.04,0.5721,5441.987305,24.5,29.3
5167,18.0,34.1,52.62837982,79.52758026,31.95547212,24.18682316,6.021092733,86.5100286,0.527483257,0.301879419,0.0,0.0,0.025535092000000002,0.0,127.024,1.2313,5605.04541,26.2,36.6
3387,13.0,28.1,80.27070618,90.98049927,25.11704548,22.77172342,12.63526901,63.11424589,0.421936729,0.658135931,1.262307607,0.299369952,0.128725594,1.060162462,127.083,2.6865,5755.828613000001,21.7,25.2
3829,5.0,33.4,62.28521347,93.21994019,30.45260206,26.0940496,7.414260765,96.92576702,0.377444491,0.023775968999999997,0.0,0.002477151,0.0059152630000000005,0.0,127.135,0.5055,5438.163574,26.2,33.6
5974,25.0,35.8,34.34576035,66.23977661,34.74563191,25.73714071,7.790388782999999,13.16405455,0.005609067,0.40641993299999996,0.0,0.0,0.0,0.000754757,126.97,0.2713,4718.366699,26.9,33.3
5873,24.0,34.5,53.69321442,77.88128662,31.75887348,27.87928429,6.008079489,51.01114066,0.27208582,0.511432265,0.0,0.0,0.0,0.0,126.90899999999999,0.2223,4849.283203,28.3,33.8
6520,21.0,31.5,48.11501312,76.98672485,33.42932084,26.633178499999996,7.314199388,13.68219952,0.019493608,0.138948658,0.0,0.0,0.0,0.0,127.04,0.5721,5744.150390999999,26.1,34.4
3566,17.0,27.7,55.25151443,90.78600311,31.15650903,22.8364452,3.9912149510000003,100.5500602,0.41543309799999995,0.540524611,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5668.702636999999,20.5,29.3
4574,25.0,28.2,34.55037308,86.36056519,30.5752789,21.28650558,5.775803048999999,15.34875472,0.16033461,0.005989987,0.0,0.0,0.0,0.0,126.97,0.2713,4530.068848,20.2,30.8
2312,13.0,32.6,39.64682388,93.05517578,35.11963941,24.55446608,5.038746645,42.50260774,0.24205122,0.268144581,0.01527208,0.0,0.0,0.0,127.083,2.6865,5410.96875,23.9,34.4
1237,13.0,33.4,31.866668699999998,80.24168396,33.89683083,23.73358948,5.8356756370000005,36.10951467,0.0045915240000000005,0.016740446000000003,0.0,0.0,0.0,0.0,127.083,2.6865,4848.42334,23.4,33.3
6841,17.0,31.4,52.03764343,88.06970215,30.14909118,22.82604228,4.3881967269999995,101.20780309999999,0.171135172,0.425273484,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5539.519531,22.1,27.9
